text,label
"Subject: Expense report approved for trip

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #84932.",0
"Subject: Security Alert: Unusual login activity detected

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 4699.",1
"Subject: URGENT: Verify your account immediately

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 2234.",1
"Subject: Quarterly financial report review

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #21892.",0
"Subject: Quarterly financial report review

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #96004.",0
"Subject: Crypto alert: Double your investments today

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 5775.",1
"Subject: Expense report approved for trip

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #50703.",0
"Subject: Confirm your password change request

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 4205.",1
"Subject: Crypto alert: Double your investments today

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 7132.",1
"Subject: Confirm your password change request

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 9527.",1
"Subject: Quarterly financial report review

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #79037.",0
"Subject: Welcome to the team!

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #22088.",0
"Subject: Project Status Update - Phase 2

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #42685.",0
"Subject: Expense report approved for trip

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #12553.",0
"Subject: Happy Friday - Lunch plans?

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #66208.",0
"Subject: Feedback requested: New policy document

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #75636.",0
"Subject: IT Support: System upgrade password confirmation needed

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 6353.",1
"Subject: HR: Mandatory safety update and verification link

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 4436.",1
"Subject: Crypto alert: Double your investments today

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 9151.",1
"Subject: Invoice payment overdue - Action required

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 1116.",1
"Subject: Crypto alert: Double your investments today

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 9495.",1
"Subject: Welcome to the team!

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #62348.",0
"Subject: Tech Talk: Intro to Machine Learning

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #25255.",0
"Subject: Your account has been suspended

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 8196.",1
"Subject: System maintenance schedule: Friday 10 PM

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #95306.",0
"Subject: Invoice payment overdue - Action required

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 7436.",1
"Subject: System maintenance schedule: Friday 10 PM

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #24641.",0
"Subject: Quarterly financial report review

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #44603.",0
"Subject: Vacation approval notification

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #95881.",0
"Subject: Project Status Update - Phase 2

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #34360.",0
"Subject: IT Support: System upgrade password confirmation needed

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 6248.",1
"Subject: Confirm your password change request

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 5154.",1
"Subject: System maintenance schedule: Friday 10 PM

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #15056.",0
"Subject: Project Status Update - Phase 2

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #49296.",0
